04/01/2011;82;63;0.4;6.2;99;936;29;0
04/01/2011;83;55;0.5;6;99;936;30;0
04/01/2011;84;69;0.4;6;99;936;29;0
04/01/2011;85;67;0.5;5.9;99;936;29;0
04/01/2011;86;71;0.8;5.9;99;936;29;0
04/01/2011;87;145;0.1;5.4;99;936;29;0
04/01/2011;88;140;0.1;5.1;99;936;29;0
04/01/2011;89;175;0.1;4.8;99;936;30;0
04/01/2011;90;106;0.1;4.8;99;936;30;0
04/01/2011;91;175;0.7;4.9;99;936;30;0
04/01/2011;92;23;1.1;5.2;99;936;30;0
04/01/2011;93;31;2.1;5.6;99;936;30;0
04/01/2011;94;26;2.1;5.4;99;936;30;0
04/01/2011;95;14;1.6;5.2;99;936;29;0
04/01/2011;96;23;1.8;5.2;99;936;30;0
05/01/2011;1;24;1.4;5.3;99;936;29;0
05/01/2011;2;15;1.4;5.4;99;936;30;0
05/01/2011;3;349;0.7;5.4;99;936;30;0
05/01/2011;4;330;0.3;5.2;99;936;30;0
05/01/2011;5;262;0.3;5;99;936;30;0
05/01/2011;6;206;0.3;4.8;99;936;30;0
05/01/2011;7;253;0.1;4.8;99;936;30;0
05/01/2011;8;247;0.1;4.8;99;935;30;0
05/01/2011;9;171;0.1;4.7;99;935;30;0
05/01/2011;10;87;0.1;4.7;99;935;30;0
05/01/2011;11;284;0.1;4.7;99;935;30;0
05/01/2011;12;259;0.1;4.9;99;935;29;0
05/01/2011;13;304;0.1;4.8;99;935;29;0
05/01/2011;14;220;0.1;4.8;99;935;29;0
05/01/2011;15;261;0.2;4.9;99;935;30;0
05/01/2011;16;232;0.1;4.6;99;935;29;0
05/01/2011;17;235;0.1;4.2;99;935;30;0
05/01/2011;18;284;0.1;4;99;935;30;0
05/01/2011;19;267;0.1;3.8;99;935;30;0
05/01/2011;20;248;0.1;3.3;99;935;30;0
05/01/2011;21;249;0.1;2.8;99;934;30;0
05/01/2011;22;248;0.1;2.2;99;935;29;0
05/01/2011;23;237;0.1;1.9;99;935;29;0
05/01/2011;24;242;0.1;1.7;99;935;29;0
05/01/2011;25;180;0.1;1.8;99;934;30;0
05/01/2011;26;127;0.1;1.8;99;934;30;0
05/01/2011;27;205;0.1;1.4;99;934;29;0
05/01/2011;28;281;0.1;1.4;99;934;29;0
05/01/2011;29;162;0.1;1.6;99;934;29;0
05/01/2011;30;185;0.1;1.8;99;934;30;0
05/01/2011;31;245;0.2;1.7;99;934;29;0
05/01/2011;32;214;0.1;1.5;99;934;29;0
05/01/2011;33;234;0.1;1.5;99;935;29;0
05/01/2011;34;37;0.2;1.8;99;935;29;0
05/01/2011;35;73;0.1;2;99;935;33;0
05/01/2011;36;102;0.1;2.4;99;935;43;0
05/01/2011;37;82;0.1;2.8;99;935;49;0
05/01/2011;38;89;0.2;3;99;935;59;0
05/01/2011;39;102;0.1;2.8;99;935;74;0
05/01/2011;40;99;0.1;3.3;99;935;86;0
05/01/2011;41;92;0.3;4.2;99;935;141;0
05/01/2011;42;86;0.7;4.8;99;935;182;0
05/01/2011;43;88;0.3;5.3;99;935;225;0
05/01/2011;44;118;0.2;5.7;99;935;231;0
05/01/2011;45;122;0.1;6.3;99;935;242;0
05/01/2011;46;115;0.1;6.3;99;935;187;0
05/01/2011;47;109;0.1;6.5;99;935;219;0
05/01/2011;48;117;0.1;7;99;935;222;0
05/01/2011;49;50;0.1;7;99;935;154;0
05/01/2011;50;107;0.1;7.3;99;935;217;0
05/01/2011;51;110;0.1;8;99;935;325;0
05/01/2011;52;129;0.1;9.7;99;934;529;0
05/01/2011;53;178;0.1;10.4;99;934;489;0
05/01/2011;54;183;0.1;10.4;99;934;312;0
05/01/2011;55;238;0.1;10.8;99;933;336;0
05/01/2011;56;231;0.3;10.7;97.1;933;230;6.3
05/01/2011;57;279;0.1;11.5;88.5;933;412;34.65
05/01/2011;58;303;0.5;13.7;66.5;933;568;16.1
05/01/2011;59;273;0.4;14.7;57.9;933;496;0
05/01/2011;60;276;0.8;15.1;56.7;933;501;0
05/01/2011;61;310;2.8;15.6;52.9;933;481;0
05/01/2011;62;297;2.8;15.1;53.8;933;299;0.35
05/01/2011;63;292;2.5;14.7;55.4;933;216;0
05/01/2011;64;288;3.2;14.3;55.7;933;169;0
05/01/2011;65;288;2.8;14;57;933;144;0
05/01/2011;66;302;2.4;14;58;933;144;0
05/01/2011;67;298;1.7;13.8;59.9;933;113;0
